age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
38,Private,10.0,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,28,United-States
43,Private,10.0,Divorced,Sales,Unmarried,White,Male,0,0,55,United-States
43,Private,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
39,Private,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States
33,Self-emp-not-inc,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,France
56,Self-emp-inc,5.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,99,United-States
28,Private,9.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
18,Private,6.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
33,Local-gov,11.0,Never-married,Protective-serv,Not-in-family,White,Male,0,0,56,United-States
53,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
21,Private,9.0,Separated,Farming-fishing,Own-child,White,Male,0,0,40,United-States
28,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
24,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
43,Federal-gov,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States
25,?,13.0,Married-civ-spouse,?,Wife,White,Female,0,0,25,United-States
49,Federal-gov,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,56,United-States
29,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
34,Private,9.0,Divorced,Craft-repair,Not-in-family,White,Male,3325,0,35,United-States
35,Private,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,46,United-States
24,Private,7.0,Never-married,Farming-fishing,Unmarried,White,Male,2463,0,40,United-States
34,Private,12.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States
45,Private,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
24,Private,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
59,Self-emp-not-inc,10.0,Widowed,Farming-fishing,Not-in-family,White,Female,6849,0,40,United-States
31,Private,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States
40,State-gov,14.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
48,Private,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States
21,Private,10.0,Never-married,Sales,Own-child,White,Male,0,0,20,United-States
25,Private,10.0,Never-married,Other-service,Own-child,Black,Male,0,0,42,United-States
60,Local-gov,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States
34,Private,13.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
52,Private,6.0,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States
24,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States
55,Private,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
22,Private,10.0,Never-married,Sales,Other-relative,White,Male,0,0,65,United-States
45,Private,7.0,Never-married,Sales,Not-in-family,Black,Female,0,0,35,United-States
20,Private,10.0,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States
42,Private,13.0,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States
33,Self-emp-inc,9.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,45,South
22,?,10.0,Never-married,?,Own-child,White,Female,0,0,40,Iran
35,Self-emp-not-inc,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
64,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
58,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
33,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States
36,Self-emp-not-inc,9.0,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,20,South
29,Private,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,7688,0,54,United-States
17,Private,6.0,Never-married,Other-service,Own-child,White,Female,0,1602,18,United-States
31,Private,13.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States
23,Private,10.0,Never-married,Sales,Own-child,White,Male,0,0,55,United-States
17,Private,6.0,Never-married,Sales,Other-relative,White,Female,0,0,10,United-States
37,State-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
24,State-gov,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States
25,Private,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,60,England
18,Private,9.0,Never-married,Sales,Other-relative,White,Male,0,0,25,United-States
22,Private,10.0,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
59,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,United-States
18,Private,7.0,Never-married,Sales,Own-child,White,Female,0,0,20,United-States
44,Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,50,England
32,State-gov,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
23,Private,10.0,Never-married,Exec-managerial,Own-child,Other,Male,0,0,24,Peru
60,Private,7.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
32,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
72,Self-emp-not-inc,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,21,United-States
30,Private,9.0,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0,0,40,United-States
59,Private,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,2885,0,30,United-States
43,Federal-gov,14.0,Divorced,Protective-serv,Not-in-family,White,Male,0,0,60,United-States
19,Private,10.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States
61,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
38,Private,9.0,Divorced,Machine-op-inspct,Other-relative,White,Female,0,0,40,United-States
26,Private,10.0,Divorced,Sales,Own-child,White,Female,0,0,28,United-States
54,Self-emp-not-inc,9.0,Widowed,Craft-repair,Not-in-family,White,Male,0,2001,35,United-States
32,Self-emp-not-inc,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States
27,Private,9.0,Never-married,Craft-repair,Own-child,White,Female,0,0,45,United-States
42,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
60,?,13.0,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
51,?,16.0,Never-married,?,Not-in-family,White,Male,0,2824,40,United-States
45,Private,9.0,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States
29,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
30,Private,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States
37,Private,9.0,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States
46,Private,12.0,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,36,United-States
39,Federal-gov,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States
29,State-gov,13.0,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,15,United-States
20,Private,10.0,Never-married,Prof-specialty,Own-child,White,Female,0,0,48,United-States
32,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States
23,Self-emp-not-inc,10.0,Never-married,Farming-fishing,Own-child,White,Male,0,0,35,United-States
47,Self-emp-not-inc,13.0,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States
50,State-gov,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Canada
30,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States
34,Private,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,4416,0,30,United-States
53,Local-gov,14.0,Widowed,Prof-specialty,Unmarried,Black,Female,0,1669,35,United-States
45,Private,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
66,Private,5.0,Separated,Other-service,Not-in-family,Black,Female,0,0,30,United-States
32,Private,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
36,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States
53,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States
28,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
25,Local-gov,13.0,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,40,Vietnam
33,?,10.0,Never-married,?,Own-child,White,Male,0,0,40,United-States
57,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
41,Private,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
37,Private,7.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
30,State-gov,6.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
42,State-gov,10.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States
45,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
63,Private,11.0,Divorced,Other-service,Not-in-family,White,Female,0,0,20,United-States
63,Private,14.0,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,40,India
35,Private,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Yugoslavia
56,Federal-gov,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
20,Private,10.0,Never-married,Prof-specialty,Own-child,White,Female,0,0,10,United-States
30,Private,10.0,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
37,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States
43,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States
24,Private,7.0,Never-married,Sales,Not-in-family,White,Female,0,0,36,United-States
30,Private,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
29,Private,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
35,Private,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States
30,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
46,Private,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
55,Private,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States
63,?,9.0,Married-civ-spouse,?,Husband,White,Male,0,0,25,United-States
53,Private,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,40,United-States
35,Self-emp-not-inc,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
23,Private,12.0,Never-married,Sales,Own-child,White,Female,0,0,35,United-States
39,Federal-gov,14.0,Married-civ-spouse,Other-service,Husband,Black,Male,3137,0,40,Trinadad&Tobago
45,Self-emp-not-inc,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,30,United-States
26,State-gov,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
24,Local-gov,9.0,Divorced,Protective-serv,Unmarried,Black,Female,0,0,40,United-States
35,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
20,Private,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
19,?,9.0,Never-married,?,Own-child,White,Female,0,0,40,United-States
31,Private,14.0,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,60,India
47,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
70,Private,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Scotland
47,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States
33,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States
58,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
65,Private,9.0,Widowed,Other-service,Not-in-family,White,Female,0,0,15,United-States
56,Private,10.0,Widowed,Craft-repair,Unmarried,White,Female,0,0,38,United-States
42,Self-emp-not-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
25,Private,6.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0,1602,40,United-States
46,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States
42,Federal-gov,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States
43,Self-emp-not-inc,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,36,United-States
17,Private,8.0,Never-married,Other-service,Own-child,White,Female,0,1721,25,United-States
24,Private,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
44,Private,12.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,36,United-States
22,Private,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States
34,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,?
36,Private,7.0,Divorced,Transport-moving,Unmarried,White,Female,0,0,40,United-States
59,Self-emp-not-inc,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States
48,Private,9.0,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
26,Self-emp-not-inc,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States
40,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
23,Private,12.0,Never-married,Adm-clerical,Own-child,White,Female,0,1974,20,United-States
21,Private,9.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,44,United-States
46,Local-gov,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
31,Self-emp-not-inc,13.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,55,United-States
31,Private,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
18,Private,9.0,Never-married,Sales,Own-child,White,Female,0,0,24,United-States
32,Private,13.0,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States
35,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
31,Private,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
24,Private,8.0,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States
42,State-gov,10.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,48,United-States
59,Federal-gov,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,43,United-States
37,Federal-gov,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
46,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
32,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Germany
29,Private,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
33,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
51,Self-emp-not-inc,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
39,Self-emp-not-inc,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
53,Self-emp-inc,4.5,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Mexico
29,?,4.5,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States
37,Self-emp-not-inc,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
28,Private,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States
41,Local-gov,13.0,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,United-States
28,Private,12.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States
48,Private,9.0,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
31,State-gov,9.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,37,United-States
19,Private,8.0,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,52,United-States
51,Private,11.0,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States
30,Private,9.0,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Puerto-Rico
34,Private,9.0,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,United-States
37,State-gov,9.0,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States
41,Local-gov,10.0,Divorced,Protective-serv,Not-in-family,White,Male,0,0,20,United-States
23,Private,13.0,Never-married,Prof-specialty,Own-child,White,Male,0,1590,50,United-States
50,Self-emp-inc,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
62,State-gov,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States
35,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
32,Private,13.0,Never-married,Sales,Not-in-family,White,Male,0,0,55,El-Salvador
35,Private,5.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
36,Private,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States
23,Private,7.0,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,Puerto-Rico
30,Private,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,32,United-States
43,Private,12.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
35,Self-emp-not-inc,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
57,Private,10.0,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States
27,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States
